f1,f2
2278.45705391705,0.0112484022542279
2100.09151150999,0.0144856858014765
2228.47658493574,0.0120638599560088
1839.36972536568,0.0208093039362225
1725.08982864004,0.0245669963526278
2893.91333129476,0.00374743864615897
2542.30272638816,0.00736907313412196
1853.87736677745,0.0204270749890411
1792.56792026708,0.0222317546908297
2211.79822681109,0.0124269471156827
2843.32276728933,0.00416031621737782
2114.31459767593,0.0142117098068046
2496.21839677553,0.00803524548003972
2181.43857476285,0.0131352095169531
1431.65632865514,0.0372669575798842
2936.21445358505,0.00345723436599452
2259.21943448599,0.0115631205766959
1415.29980898936,0.0385787438399334
2717.62727184598,0.00537076478980703
2511.71806104757,0.00778856319532523
2087.69648308898,0.0147517690725413
2915.52071844998,0.00360083570374531
1469.05108596032,0.0350449920300668
2127.62435757613,0.0139393042596879
1621.86748003442,0.0280506493125126
2993.43699758087,0.00308221283412749
2529.10097887484,0.00761445149550062
2245.5231529621,0.011891670595541
1458.15747794408,0.0355928488242344
2301.91468094149,0.0108509982940634
2358.69133143502,0.00995772850847158
2146.0173265581,0.0137373068305244
2605.86826608139,0.00661879261463554
2758.2965756631,0.00490038301539719
2859.34571142637,0.00401589212390928
2481.39219751398,0.00816869898267531
2039.90650742561,0.0159436414029451
1596.33043196024,0.0291186135152343
1928.75876365043,0.0184312030598351
2198.07507310305,0.0127302051932036
2950.33949820625,0.00335553598420783
1610.72053739325,0.0284601900403908
1753.67867698941,0.0233536403526124
2964.43860419166,0.00326379101329342
2449.56628040816,0.0086169071448692
2693.78779287622,0.00558848843141984
3027.3987149679,0.00289637707073045
3048.52813742386,0.00276142374915397
1445.7833922607,0.0365434127722444
2392.88198643744,0.00944165801441089
2341.03003661124,0.0102714555531411
1909.89941566382,0.0188456305724993
1991.76412621217,0.016903038727701
2977.81114464769,0.00320050862445286
1703.02134621275,0.0250599328955108
1516.91262952917,0.0328987298543308
1823.84121971883,0.021222406371244
2053.81109213404,0.0154718572386856
1480.38113390473,0.0342662951115647
1636.36778449909,0.0275621481274685
1883.49336646261,0.0195349992245761
2657.47808360956,0.00597504928604526
2741.30794287286,0.00510956664500622
2377.07207024017,0.00970761537400877
2318.99137418603,0.0107010622402714
2408.60754311203,0.00919650571683231
2774.40841725263,0.00474964159241813
2669.22835953458,0.00584189559905149
2426.91962226684,0.00910870332850014
2826.96237408217,0.00427108585377274
2557.76569686437,0.00723111486753816
2877.29967647525,0.00387237224376223
1868.80864850462,0.019946271745203
2680.7111168461,0.00570778926558026
1895.54070907621,0.0192914578068667
1946.4032817717,0.0180986574586976
2028.02099175127,0.0160127552147489
1564.65785309802,0.030381000820676
1809.60779361725,0.0216765167087937
1971.39185364089,0.017372799846611
2624.63593403277,0.0064026035375873
1553.77377297378,0.0308520142440534
1678.22405350967,0.0262125530387824
1578.81007085685,0.0299604120014187
1535.94148901555,0.0319068353591029
2074.93209612406,0.0151948890610589
2012.6841531235,0.0164829624327239
2637.68308950794,0.00621086863322259
2158.10160942715,0.0134445558885458
1400,0.04
3012.22439038109,0.0029694032624825
1499.07288552947,0.0337531802164942
1778.43508759813,0.0226140348330073
2570.76645763244,0.00713890897207476
1764.51176782954,0.0229770984483269
1654.56779687003,0.0271245004547666
2590.67497326827,0.00681951675908228
2467.01195928762,0.00845283175290758
2810.17302579097,0.00443319256627067
2792.46515573267,0.00464758682401179
