f1,f2,f3
33.3763469309686,3.76958916750274,12.5149493018965
36.5275108157626,3.79595175937795,11.4694181142658
37.928831886191,3.71981887926356,12.1592381031842
76.0360023176743,3.59015474930914,10.7876263256186
39.8769777541802,3.68876571847963,12.068600315006
26.7819403462037,3.93308239216629,11.8114674784654
35.1688458333009,3.78208608036568,11.7414431574868
22.6658775453252,3.92385191544502,12.7446159236764
71.7663238806933,3.60719851901727,10.8471127878413
37.4624346185342,4.18785133561017,11.3002178044484
40.9376009463269,3.71791599122032,11.3071212541478
27.4464520813748,3.85883912570796,12.6671772509156
18.3839336594565,4.39342866164979,12.7848188202889
59.2596877496784,4.09586631042104,10.9265091047958
17.4781869890794,4.42725,12.7967340145363
32.0065664619331,4.28466349250588,11.4738200824783
72.4523808952549,4.07496211390142,10.7915330691287
22.9617531482913,4.40691515428843,11.8283785727375
40.1820912685051,4.01539869873399,11.2477112823486
39.1160765049807,4.19029709676176,11.2459265176097
28.4660838505787,3.86250393868425,12.6546721810175
59.8780978847837,3.58923960494969,10.9525483408338
34.0741980247357,3.82482646658229,11.7592895043478
21.1990133892199,3.96955932989235,12.7976235014788
23.8539441733402,4.39285877118307,11.7890039445671
20.7036858159562,4.42589646852465,11.9108412935705
27.7782899437726,3.94961073985706,11.7899771849751
92.5965869998874,3.58525,10.6106562080236
32.2541662888154,3.78052348254016,12.545499858552
41.2913115435976,3.64561151803963,12.2079021678521
41.7896037474507,4.18070318013175,11.2073815887815
81.6460608904717,3.61204773442601,10.7300152664363
38.4781947266848,3.76960271987436,11.3746738575797
45.2266017220168,3.59111861002684,11.9033007690738
87.4811965386798,3.93314028732213,10.650230984098
43.9452303846139,4.09298846895415,11.0843417639104
36.9331963825963,3.73332131260291,12.4220266212528
52.5225537195233,4.03122721429613,10.9911396376146
25.9360829980996,4.39144127237271,11.7538489004871
74.1012314119409,3.63888539291874,10.8040399626389
35.9199307055946,3.71260578553005,12.4653427153979
80.5779288021465,3.94320751200369,10.7206302872121
44.37074197517,3.64810170225796,12.1697029249016
57.2848462725682,3.59898016700149,10.9752335327989
30.6456319511705,3.86255847149523,12.3608093384854
45.3194842454049,4.06745000285509,11.0601286707682
78.3588300118934,4.09639448830996,10.7288770433218
77.1152996948078,4.09639448830996,10.7416489210619
55.0236931785489,3.59917150348605,11.0304859788342
22.063826552444,4.41824359154247,11.8714513731248
28.8745090082654,3.93618089103992,11.7407446615479
26.4947200854261,3.86891777373862,12.6827152238025
73.2666099052375,4.06371578701477,10.7720852036959
55.9164007263938,3.61158193087917,10.9973717867969
84.1977345445656,4.09743628247582,10.6810346151888
65.197584346793,4.08661642074312,10.8544789432028
51.9006219812312,3.60011732113114,11.0342678766801
25.3123769852543,3.91030238539409,12.6368970741662
83.2526850792913,3.58887413878347,10.712693130792
82.3688693560532,3.596393197104,10.7377668902549
42.7725017179939,3.69691480218501,11.2414284535604
39.0530445451218,3.69588631366974,12.3868477173406
47.0108668401545,3.5865747567732,11.3458995563105
87.6499678740135,3.58543924288027,11.4102201113986
47.7643801171896,3.60131627295621,11.3370872367494
64.1395663910863,3.58923960494969,10.930825606157
54.1643933785883,3.85947439358314,11.0130205629601
61.8828647658573,4.04080578936814,10.891464950007
66.8573049982628,3.89782100319589,10.8623691848394
69.7429073160789,3.58980675434498,10.851313508048
46.2530575237711,4.05961220666487,11.0514424044566
53.4830663061176,4.08524066992647,10.9726154429464
79.5116961854577,4.08431740120371,10.7163091858453
48.3519087777717,4.06271741227708,11.0357641606473
30.4330002245825,4.32322641844474,11.5169624914526
69.2097746068704,4.08764294862617,10.81359828063
85.8721725104601,3.91751970411083,10.6544881964058
62.95030933123,3.62723706273147,10.9273949675338
45.7894167275034,3.585254400171,11.526389888989
65.8971708295475,3.58552633332904,10.9120578468472
24.3229153203969,3.92424092488134,12.678401001035
33.0245248142516,4.27248173998274,11.4558139469891
88.3162054991849,3.6579486308606,10.6631435456657
27.3396049491227,4.41878948270042,11.7446934540969
51.0021552176718,4.09902492297554,11.0182735737721
75.324146252521,3.94183181068162,10.7995811273322
42.612070740358,3.60245283301297,12.1820302705695
29.5879389681077,3.82460167609871,12.6243894484442
85.0308362526835,4.06856519581054,10.6627425268283
89.5110052818673,3.61265978081918,10.6717338193637
91.0435550957575,3.58525770690102,10.6973196071292
77.5942430040912,3.58641254157227,10.7670537619643
60.9874819655149,4.05560294235141,10.915475443755
31.2698724182468,3.86246238573947,11.872084155782
24.9388671932755,4.37783942716127,11.7894002232849
56.612265934564,4.08107772228074,10.9446905221237
49.5478223470529,3.86272135409844,11.0322587685399
70.8049888503378,4.04988820608622,10.8040399626389
19.662187,4.42725,12.69853125
43.4520431011997,3.58546825003251,12.2085202833068
