f1,f2,f3
0.0625266573412188,2.93779465010843,0.744521275634429
0.578390394031138,0.512493385956442,1.23502458988397
0.00055930419891012,4.00055930419891,0.00055930419891012
0.613889716991505,1.04322736261282,0.741130832491153
0.0192438105723502,2.15881775364993,2.34491675755276
0.335518410358789,0.00239566585627944,4.05212286643531
0.301203497055664,1.83990148536165,0.295316631926084
0.513408300217749,0.621841585372782,2.16903698311973
1.39155078856621,0.179874293812391,0.914985662247197
0.001763235646891,1.4441496043655,3.04676577886844
0.24971351513959,1.98460326135162,0.615889680311078
0.216782489566111,1.18930748088287,1.89544491595636
0.314393898870031,0.945711328277314,1.66094827805813
0.721813570254253,0.283543398440883,1.96119759310506
0.204647569024309,2.1533514960899,0.921332098137893
0.000503083868273287,2.56485421350259,2.57546706424739
0.000514783758297304,3.76128973351337,2.06064968189817
0.064508542195694,1.8171395853303,2.33437036305996
0.0771582984858298,0.264895453438232,3.89300613922806
0.757410885684648,0.871146552563093,0.373319763156601
0.321166404217007,0.902704562520892,2.0123194731796
0.805537919419881,0.794959727265348,0.00129963964864889
0.000896417263321123,0.607549104481681,4.76167855443247
0.0604322122525903,0.274764974136707,4.34070280886077
0.000777760734449416,0.516309648338707,5.6735238464078
0.319745191365232,0.00877888654258721,4.46587696186962
1.1614748064313,0.0351956522528224,1.7908766424477
0.0400627078731085,0.109230195662458,5.14523360873303
0.554983707708612,1.14227611937341,1.06950731023982
0.417838430784874,1.50257812703638,0.309142483121199
0.897090255216361,0.166298745348511,1.27576615600418
0.000617702688057079,1.44845206038322,3.8291301308235
0.98286099312589,0.546165258945255,0.192098421023065
0.156489829372426,2.32307086622825,1.17671376515538
0.00109162706500855,3.80178207440796,1.5194037095065
0.341408369501723,1.66907705344764,0.898665126237194
0.574258350922176,0.180027189821141,2.45638360783263
0.0116410030715588,3.58649805685956,0.0173124406191323
1.21819332694074,0.0174325468153981,1.27647945628645
0.335204794963078,0.310209532132742,3.18894731879374
0.244155989386868,1.08373098997878,2.32443364555518
0.196376380722423,0.000746748802973024,5.90876531466696
0.963293359309329,0.571315845979897,0.510153810317048
1.42900898094239,0.000931027169271246,1.62863788629006
0.539305548697421,0.129113165289576,2.86122091604513
0.528771487670673,0.00067138159414915,5.53527919639095
0.458560373555859,1.37987826046556,0.615399109687561
0.160795558498792,1.51194039028398,1.21495991879392
0.111592904534787,0.81987561893153,3.36263876800432
0.050601837131613,1.02963072879058,2.65683897184846
0.0218597501885826,1.14796842826624,3.33817845741694
0.321056763601639,1.08548797693163,1.30124238810491
0.00613129050074951,1.43995279391557,3.46165337667776
0.0612915475926458,3.03898224081987,0.321824808068539
0.538109397902014,1.28851546254663,0.00579429022723222
0.058469889087107,0.258989895105073,4.78519135689957
0.00124189536555201,2.72346745166872,1.23346807943314
0.00146531563327187,3.88966473502278,0.556875236048881
0.55260317538549,0.629445005853457,1.82838398818905
0.102144828583144,0.853456983174297,2.98450896559423
0.0115374338044431,3.5120916483487,0.368624136415496
1.71107149966253,0.0461854026264693,0.408537488933227
0.0861020316908595,1.74782204015342,2.00245521162877
1.4246150363475,0.177954037080135,0.024810677702014
0.138360104050899,0.750460159957878,2.39561890460165
0.666349438350782,0.00091902989045268,5.12863103639315
0.2028430574939,0.513256742782684,2.78953303879358
0.61151623917486,0.0567085681109667,3.16471769250143
0.00402654782808292,0.737750459064178,3.69283098649966
0.00143883901586966,2.62452465694056,1.96093553019433
0.001094223778529,3.73831857587808,2.39888457211423
1.50280753772528,0.00070923675719557,2.68975906255515
0.138862480122557,1.45185632545541,2.2207000110993
0.0300938651616116,2.36627657245356,1.48377267628914
0.127086569757311,2.66573700649855,0.0265239523911181
1.3052421180268,0.00832492394996328,2.23788805628974
1.86988231965149,0.000920626452878101,1.80987227171013
0.70641662432661,0.000697428928250537,4.24434939722163
0.458544119586449,0.152592579629693,3.514011071823
0.0459607740838353,3.05267263318504,1.04453304935543
0.00125253828448521,0.676101336148301,4.07449962203946
0.172196723367818,1.442697979268,1.65556318772687
0.500143868411581,0.600009374920445,2.60122967589486
0.0783843934588616,1.85668158883416,1.20898535717227
1.15411534360324,0.388587897741235,0.759419414479871
0.26653548872494,2.10334910761395,0.0408448368496567
1.97916524715674,0.000763076539020801,0.000534742359351191
0.108319336834085,2.66821720065976,0.400264581501896
0.0541363433940512,1.55868320725106,2.63809146278804
1.251979689208,0.283115978211294,0.315285333839349
0.848680255344278,0.000947462391182693,2.42073596707496
0.713921379252932,0.00154099085143342,3.8269944480732
1.90335383763601,0.00101391032601978,0.857518371475061
0.126773649787219,2.51429919400133,0.732643973912452
0.02823882379294,2.19842647430551,1.96781540395213
0.654904122498132,0.374254727702512,1.60249508732972
0.0340896865148776,3.26732322864486,0.00511594848086383
0.911480984802769,0.630060567704296,1.17423806969497
0.393869583809284,1.65392209256382,0.0100786099989608
0.0253803003123536,3.48076336399229,0.889077758667132
