f1,f2
6.12323400053157e-17,1.00000000078305
0.853166566999297,0.522133872528061
0.100614046145652,0.994930189652148
0.113685852798379,0.993678674221419
0.773081634523957,0.634314691713467
0.998453229106176,0.0556043826558107
0.39530240419927,0.918592372706785
0.154547926354799,0.988256548435875
0.612458971829854,0.790503492944169
0.800595406386866,0.599286352000762
0.0460589565652504,0.998939153938509
0.985387087756144,0.170330809796255
1.00000000121848,0
0.994940577777585,0.100506040916999
0.931979884956826,0.362516094116609
0.459784124019875,0.888214956319895
0.498082996490019,0.867129450001981
0.899546643021602,0.43691428337728
0.339712043556522,0.942998840897198
0.447674207075214,0.894197422495717
0.655839220972278,0.754906812987281
0.807991014207299,0.589207563594674
0.726294667069436,0.688183858090382
0.997486752076228,0.0716869046472155
0.511596801756301,0.85924535534092
0.701696902586399,0.712475731092729
0.954631516183519,0.297790228178166
0.975143035802523,0.221760229622828
0.959407614628824,0.282088671764828
0.602107756173328,0.799384951574874
0.541793660037141,0.840619523062142
0.665616160685501,0.746294291069197
0.21253877228136,0.977157422162831
0.225518855417101,0.974241624031536
0.623921613651792,0.781488353973916
0.410084444304536,0.912049519347415
0.86395477897065,0.50357681071968
0.272346528996773,0.963780443697999
0.885801847813999,0.464065916057526
0.871659989799275,0.490204505481064
0.0854100326080205,0.996345927925583
0.791864547691771,0.611669561743272
0.781866924344677,0.623614608236385
0.892612145528181,0.450980982415875
0.94716549438341,0.321252150469581
0.96339318461118,0.268155528720139
0.837192560815568,0.547720020150407
0.713835916115986,0.700330336126635
0.139768459614907,0.990344112427463
0.816468450625551,0.578417134772695
0.167026383539864,0.985998698901569
0.528986185031646,0.848630458257518
0.327811289496011,0.947593291919415
0.828105347796927,0.56081181348462
0.24016212948172,0.970908414355452
0.941785939366085,0.336213441651024
0.0164860317713382,0.999867260091409
0.198251557218418,0.980151192110445
0.988720097489852,0.149857372234557
0.677194667648917,0.735811490368883
0.179772580987543,0.983895473777868
0.0623321097996881,0.998057489128226
0.913018589317241,0.409695217110949
0.906423959177336,0.424191877168108
0.927389364033303,0.375114811262801
0.982738497156234,0.18522025062961
0.99981633005953,0.019167744480002
0.636587729126906,0.771214201709636
0.373373671856958,0.927704547437934
0.745749954707278,0.666498995207742
0.030865387198279,0.999523616975619
0.918941354187725,0.394394671335742
0.289542832370119,0.957214361658942
0.937525572607546,0.347916449034566
0.437454545275814,0.899243203552242
0.0735124209166085,0.997489459733173
0.590588623932658,0.806976894172415
0.645132548634106,0.764102340669921
0.735823983039037,0.67717791015187
0.753926273043624,0.656959747778615
0.689064200766916,0.727368324644031
0.42209545356439,0.906879840930715
0.764200838068369,0.644978522396662
0.577140200028279,0.819131525142799
0.979115274952936,0.203808263042015
0.560845106464449,0.827922254754351
0.488742415480168,0.872473829329037
0.12735540199935,0.991861921807959
0.878746257124632,0.47738133895183
0.255955046346751,0.96683347323956
0.304085810721896,0.954268770482089
0.478097472163971,0.87830678620073
0.315353818683837,0.949071709487097
0.993230459262577,0.11618756667467
0.999265280150489,0.0383267202560502
0.991177100980131,0.132545764477818
0.356918467237755,0.934519571371561
0.845765747990325,0.535005770565046
0.972660637357044,0.247413259380098
0.996983232127856,0.0834029937501078
