f1,f2
1683.70529584423,0.0257215283914161
2951.5681486984,0.00336151265982357
2762.7685863151,0.00484519030790636
2314.59464250555,0.0106395787655656
2634.16609796216,0.00628719295820884
2824.78755499612,0.00428930031147271
1822.89761210947,0.021205819554444
1569.17688770734,0.0302501377449726
1837.54641359989,0.020790156113233
1729.81999015636,0.0241330551152691
1762.20866110577,0.0230986499156335
1535.03799271636,0.0317644996717272
1884.22507678989,0.0195183560171497
2046.66367624344,0.0156356415365331
1665.92333746676,0.0263577456807666
1943.66786103245,0.0180120998107634
2279.11860462414,0.0112321156697394
1921.37230422662,0.0185465174194965
1808.43397683431,0.0217197678301762
2651.57346466163,0.00607896947020994
2426.70412422058,0.00905576235669691
2229.65623728209,0.0120592336277783
1849.95366348571,0.0204440147767782
2261.78621203006,0.0114945838818768
2175.96116581293,0.0130251356369264
2618.82633165619,0.00644092336414616
2344.28237857491,0.0102618465985485
2478.4559031776,0.00826374018044047
2980.55333428929,0.00316385827036191
2361.88767175722,0.0100167396414446
1794.87246423764,0.0220528671245298
2557.22827392571,0.00718313974395027
2242.85901869798,0.0118282514825695
2216.85772414696,0.0122895727629842
2569.72424199905,0.00702293170932125
1903.64396434183,0.0190685883369856
2190.0036152029,0.0127824519401221
2202.79835907101,0.0127412088464972
2905.63423900746,0.00367194550975325
2143.23256531957,0.0136625985070919
1700.74109289495,0.0250830019561399
1779.41715385645,0.0225111714840051
2296.20075293928,0.0109586774136665
2491.83453778993,0.00812917635022987
2158.88987950739,0.0133606263977843
1471.35647079434,0.0347769421392819
2460.98399855456,0.00856254756460979
2890.46537801255,0.00377276271311436
1595.3113210135,0.0292906454171504
2393.25006059944,0.00945513127038463
1623.38287483591,0.0279789366859694
1553.54151808235,0.0309395859518829
2444.13773829473,0.00870733235536997
2842.44989505218,0.0041436803891764
2410.69285804851,0.00916679739918698
1981.83291110788,0.0172352035258726
2859.87409158156,0.00400500774113832
1714.02391539637,0.0246206194877304
2586.0471390516,0.00687045001571382
2014.01108108942,0.0164113251969407
2129.34519085125,0.0139288392604071
2702.55347675675,0.00546888408071977
1963.6852176764,0.0175607020057837
2506.83819685525,0.00792661788476272
2668.72634353172,0.00587061090504629
2778.93323461524,0.00469316225476081
2328.38097079522,0.0104108998640913
1507.10968764019,0.0329892510898183
2543.41828128565,0.00748417601046597
2080.09457874262,0.0149775523579721
1582.86038711586,0.0300770955590556
1745.00632591357,0.0236901756959813
1610.30274134766,0.0287661109416767
2874.86884240469,0.00388943964859423
1487.71014731133,0.0339609330971487
2602.70475840676,0.00664610333711581
2096.32089311181,0.0147073750903763
2739.64771434659,0.00507222791233561
1434.68821286133,0.0371536639666671
1995.30216541785,0.0167714063230155
2935.2154738368,0.00351747521377131
2110.35046044636,0.0144949707510996
2966.94639808623,0.00325877764568923
2525.61651440151,0.00765713037164644
3032.50857037464,0.00285162550476517
3048.52813742386,0.00276142374915397
2920.66407445968,0.00356940099949487
3000.79095059233,0.0030447431195135
1450.38354311242,0.0359779437958791
1646.5560765707,0.0271140730703786
1869.45328403749,0.0199227086064679
2378.69935778348,0.00983308531989243
2800.06133490622,0.00450224094239572
2685.0779162467,0.00565728547396084
2029.04608130536,0.0159924135209127
2716.2492134963,0.00532003807803667
3019.09408603788,0.00292905805414312
1417.67298000432,0.0384175613410829
2058.88661482401,0.0154631933488143
1400,0.04
